frequency,e',e'',u',u''
4967000000,1.0053,0.0053,1.0025,0.0058
4968000000,1.0053,0.0053,1.0025,0.0058
4969000000,1.0053,0.0053,1.0025,0.0058
4970000000,1.0053,0.0053,1.0025,0.0058
4971000000,1.0053,0.0053,1.0025,0.0058
4972000000,1.0053,0.0053,1.0025,0.0058
4973000000,1.0053,0.0053,1.0025,0.0058
4974000000,1.0053,0.0053,1.0025,0.0058
4975000000,1.0053,0.0053,1.0025,0.0058
4976000000,1.0053,0.0052,1.0025,0.0058
4977000000,1.0053,0.0052,1.0025,0.0058
4978000000,1.0053,0.0052,1.0025,0.0058
4979000000,1.0053,0.0052,1.0025,0.0058
4980000000,1.0053,0.0052,1.0025,0.0058
4981000000,1.0053,0.0052,1.0025,0.0058
4982000000,1.0053,0.0052,1.0025,0.0058
4983000000,1.0053,0.0052,1.0025,0.0058
4984000000,1.0053,0.0052,1.0025,0.0058
4985000000,1.0053,0.0052,1.0025,0.0058
4986000000,1.0053,0.0052,1.0025,0.0058
4987000000,1.0053,0.0052,1.0025,0.0057
4988000000,1.0053,0.0052,1.0025,0.0057
4989000000,1.0053,0.0052,1.0025,0.0057
4990000000,1.0053,0.0052,1.0025,0.0057
4991000000,1.0053,0.0052,1.0025,0.0057
4992000000,1.0053,0.0052,1.0025,0.0057
4993000000,1.0053,0.0052,1.0025,0.0057
4994000000,1.0053,0.0051,1.0025,0.0057
4995000000,1.0053,0.0051,1.0025,0.0057
4996000000,1.0053,0.0051,1.0025,0.0057
4997000000,1.0053,0.0051,1.0025,0.0057
4998000000,1.0053,0.0051,1.0025,0.0057
4999000000,1.0053,0.0051,1.0025,0.0057
5000000000,1.0053,0.0051,1.0025,0.0057
