Freq(Hz),S11 Phase_HFSS,S11 Phase_milled,S11 Phase_z0lver
3613000000,123.3633775,46.140759,9.459818072
3614000000,123.1780179,45.909622,9.308828999
3615000000,122.9927499,45.663509,9.157886676
3616000000,122.8075733,45.608624,9.006997172
3617000000,122.6224879,45.262875,8.856120418
3618000000,122.4374935,44.859219,8.705309234
3619000000,122.2525901,44.598778,8.554507157
3620000000,122.0677773,44.337303,8.40372208
3621000000,121.883055,44.079395,8.253014715
3622000000,121.698423,43.810944,8.102363205
3623000000,121.5138812,43.590378,7.95170441
3624000000,121.3294294,43.095982,7.801118471
3625000000,121.1450673,43.01144,7.650563495
3626000000,120.9607949,42.992386,7.500011554
3627000000,120.7766119,42.60173,7.349559183
3628000000,120.5925181,42.260113,7.199082527
3629000000,120.4085135,41.866276,7.04867994
3630000000,120.2245977,41.884815,6.898316209
3631000000,120.0407706,41.418072,6.747943978
3632000000,119.8570321,41.293468,6.597663424
3633000000,119.673382,41.149601,6.447401084
3634000000,119.4898201,40.517239,6.297158172
3635000000,119.3063462,40.172577,6.146989936
3636000000,119.1229601,40.186527,5.996841129
3637000000,118.9396618,40.18119,5.846695964
3638000000,118.7564509,39.688198,5.696623655
3639000000,118.5733274,39.579929,5.546540417
3640000000,118.390291,39.124081,5.39656282
3641000000,118.2073416,39.144794,5.246604043
3642000000,118.0244791,38.522911,5.096663481
3643000000,117.8417031,38.652206,4.94676056
3644000000,117.6590137,38.230373,4.796902871
3645000000,117.4764106,37.965569,4.647051252
3646000000,117.2938936,37.705921,4.497308917
3647000000,117.1114625,37.629311,4.34753835
3648000000,116.9291173,37.217354,4.197841549
3649000000,116.7468577,36.934513,4.048146874
3650000000,116.5646835,36.829525,3.898526268
3651000000,116.3825946,36.680061,3.748915072
3652000000,116.2005909,36.509792,3.599347893
3653000000,116.0186721,36.144768,3.449783446
3654000000,115.8368381,35.787346,3.300306729
3655000000,115.6550888,35.350037,3.150850655
3656000000,115.4734239,35.024101,3.001404902
3657000000,115.2918433,34.773647,2.852013486
3658000000,115.1103468,34.582348,2.702633303
3659000000,114.9289343,34.500797,2.55333235
3660000000,114.7476055,34.267059,2.404046423
3661000000,114.5663605,33.758858,2.254799352
3662000000,114.3851988,33.718456,2.105577629
3663000000,114.2041206,33.314838,1.956399315
3664000000,114.0231254,33.380676,1.807284295
3665000000,113.8422132,32.791538,1.658183998
3666000000,113.6613839,32.687847,1.50911178
3667000000,113.4806372,32.431068,1.360074624
3668000000,113.299973,32.119602,1.211069493
3669000000,113.1193912,31.906525,1.062081742
3670000000,112.9388915,31.765066,0.913165253
3671000000,112.7584739,31.717342,0.764260223
3672000000,112.5781381,31.270607,0.615397047
3673000000,112.397884,30.905146,0.46657747
3674000000,112.2177115,30.533405,0.317784
3675000000,112.0376203,30.613953,0.169025553
3676000000,111.8576104,30.079248,0.020321841
3677000000,111.6776815,29.901138,-0.128372779
3678000000,111.4978335,29.77359,-0.27701811
3679000000,111.3180663,29.59824,-0.425618723
3680000000,111.1383797,29.351656,-0.574216736
3681000000,110.9587736,29.059847,-0.722792095
3682000000,110.7792477,28.79841,-0.871247167
3683000000,110.599802,28.465368,-1.019767506
3684000000,110.4204362,28.290375,-1.168227587
3685000000,110.2411502,27.822214,-1.316641299
3686000000,110.0619439,28.028616,-1.465025489
3687000000,109.8828172,27.630829,-1.613355189
3688000000,109.7037698,27.351915,-1.761644668
3689000000,109.5248015,27.36455,-1.909916994
3690000000,109.3459124,26.916931,-2.058182794
3691000000,109.1671021,26.469496,-2.206350695
3692000000,108.9883706,26.096441,-2.354561702
3693000000,108.8097177,26.217697,-2.502677086
3694000000,108.6311432,25.648384,-2.650803702
3695000000,108.452647,25.365795,-2.798859133
3696000000,108.274229,25.329334,-2.946918206
3697000000,108.095889,24.942593,-3.094889245
3698000000,107.9176268,24.709797,-3.242888516
3699000000,107.7394423,24.673008,-3.390804611
3700000000,107.5613353,24.202417,-3.538727687
3701000000,107.3833057,24.009279,-3.686591569
3702000000,107.2053534,24.130245,-3.834445433
3703000000,107.0274782,23.174633,-3.982252851
3704000000,106.8496799,23.592773,-4.130003504
3705000000,106.6719585,23.188601,-4.277756584
3706000000,106.4943136,22.986288,-4.425436202
3707000000,106.3167453,22.757864,-4.573135552
3708000000,106.1392534,22.530645,-4.7207496
3709000000,105.9618377,22.387104,-4.868385505
3710000000,105.784498,22.095032,-5.015924877
3711000000,105.6072343,21.816637,-5.163465159
3712000000,105.4300464,21.655983,-5.310983889
3713000000,105.252934,21.337368,-5.458500189
3714000000,105.0758972,21.042814,-5.605884136
3715000000,104.8989358,20.671108,-5.753310582
3716000000,104.7220495,20.759197,-5.900673887
3717000000,104.5452383,20.294743,-6.04806269
3718000000,104.368502,20.161427,-6.195337354
3719000000,104.1918405,19.718819,-6.342616875
3720000000,104.0152536,19.738741,-6.489864218
3721000000,103.8387412,19.343752,-6.637099419
3722000000,103.6623032,19.000273,-6.784301834
3723000000,103.4859393,18.948511,-6.931435037
3724000000,103.3096496,18.745161,-7.078557919
3725000000,103.1334337,18.229481,-7.225629802
3726000000,102.9572917,18.405493,-7.372674972
3727000000,102.7812233,18.089354,-7.519685535
3728000000,102.6052284,17.74843,-7.666696705
3729000000,102.4293069,17.4702,-7.813648377
3730000000,102.2534586,17.370031,-7.960562407
3731000000,102.0776833,17.155005,-8.107453366
3732000000,101.9019811,17.086937,-8.254334004
3733000000,101.7263516,16.648891,-8.401164857
3734000000,101.5507949,16.525589,-8.547964747
3735000000,101.3753106,16.266958,-8.694722138
3736000000,101.1998988,16.115749,-8.841480136
3737000000,101.0245592,15.788877,-8.988188956
3738000000,100.8492918,15.317586,-9.134834028
3739000000,100.6740963,15.343518,-9.2814961
3740000000,100.4989728,15.137699,-9.428069531
3741000000,100.3239209,14.909238,-9.574674533
3742000000,100.1489406,14.5952,-9.72118543
3743000000,99.97403177,14.285218,-9.867704826
3744000000,99.79919426,14.093745,-10.0141714
3745000000,99.62442793,13.907662,-10.1606313
3746000000,99.44973265,13.542612,-10.30707602
3747000000,99.27510829,13.295226,-10.45346792
3748000000,99.10055471,13.275477,-10.59979547
3749000000,98.92607178,12.867624,-10.74615822
3750000000,98.75165936,12.448921,-10.89243841
3751000000,98.57731734,12.560176,-11.03872346
3752000000,98.40304556,12.105898,-11.18494779
3753000000,98.22884391,11.84926,-11.33116119
3754000000,98.05471225,11.725081,-11.47734546
3755000000,97.88065045,11.656565,-11.62346779
3756000000,97.70665837,11.361238,-11.7696217
3757000000,97.5327359,10.855231,-11.91566146
3758000000,97.35888289,10.670877,-12.06170487
3759000000,97.18509922,10.668769,-12.20773735
3760000000,97.01138477,10.347081,-12.35373947
3761000000,96.83773939,10.236337,-12.4996991
3762000000,96.66416296,9.9601965,-12.6456308
3763000000,96.49065536,9.5937977,-12.79150907
3764000000,96.31721645,9.669445,-12.93740798
3765000000,96.14384611,9.3842049,-13.08320125
3766000000,95.97054421,9.1143675,-13.22905159
3767000000,95.79731062,8.8475285,-13.37479265
3768000000,95.62414522,8.5184059,-13.52057742
3769000000,95.45104787,8.2662888,-13.66628691
3770000000,95.27801846,8.0722122,-13.81196604
3771000000,95.10505685,7.9591069,-13.95766946
3772000000,94.93216292,7.6183562,-14.10323202
3773000000,94.75933655,7.3770142,-14.24886987
3774000000,94.5865776,7.2475686,-14.39440693
3775000000,94.41388596,6.9463086,-14.53999014
3776000000,94.2412615,6.8219638,-14.68546649
3777000000,94.0687041,6.515635,-14.83098169
3778000000,93.89621362,6.2678161,-14.97640583
3779000000,93.72378996,6.1410131,-15.12184576
3780000000,93.55143298,6.0096817,-15.26720311
3781000000,93.37914256,5.6253667,-15.41253982
3782000000,93.20691858,5.540504,-15.55789596
3783000000,93.03476091,5.3544621,-15.70317196
3784000000,92.86266944,4.9579949,-15.84852567
3785000000,92.69064404,4.7825766,-15.99370574
3786000000,92.51868459,4.3670688,-16.13893317
3787000000,92.34679096,4.2507133,-16.28412174
3788000000,92.17496305,4.3428378,-16.42926417
3789000000,92.00320072,3.9699664,-16.57438961
3790000000,91.83150385,3.6721463,-16.71950411
3791000000,91.65987233,3.3136671,-16.8645324
3792000000,91.48830604,3.2630138,-17.00962626
3793000000,91.31680485,3.23947,-17.15460355
3794000000,91.14536865,2.6684883,-17.29959177
3795000000,90.97399732,2.5723362,-17.44449985
3796000000,90.80269073,2.4726624,-17.58947836
3797000000,90.63144877,2.0451407,-17.73437915
3798000000,90.46027133,1.8844607,-17.87926173
3799000000,90.28915827,1.568137,-18.02407874
3800000000,90.1181095,1.489576,-18.16888604
3801000000,89.94712488,1.2899481,-18.31366783
3802000000,89.7762043,1.4436508,-18.45840227
3803000000,89.60534765,0.98550177,-18.60315007
3804000000,89.4345548,0.763933,-18.74782258
3805000000,89.26382564,0.47814927,-18.89248417
3806000000,89.09316006,0.41961026,-19.03712147
3807000000,88.92255794,-0.099632546,-19.18174905
3808000000,88.75201916,-0.11281966,-19.32629164
3809000000,88.58154361,-0.13547949,-19.47090344
3810000000,88.41113117,-0.45578963,-19.61537803
3811000000,88.24078173,-0.7295441,-19.75991091
3812000000,88.07049517,-1.1727476,-19.90432721
3813000000,87.90027138,-1.1364214,-20.04882487
3814000000,87.73011025,-1.7192574,-20.19319018
3815000000,87.56001166,-1.5884461,-20.33757006
3816000000,87.3899755,-1.8919349,-20.48193415
3817000000,87.22000165,-1.7541261,-20.62626789
3818000000,87.05009,-2.3372657,-20.77060891
3819000000,86.88024045,-2.6222203,-20.91481636
3820000000,86.71045287,-2.6944873,-21.05911853
3821000000,86.54072716,-3.0481703,-21.20329684
3822000000,86.3710632,-2.9494343,-21.34750186
3823000000,86.20146088,-3.529654,-21.49164861
3824000000,86.0319201,-3.5328162,-21.63580506
3825000000,85.86244073,-3.5493095,-21.77989109
3826000000,85.69302267,-4.1825304,-21.92398197
3827000000,85.52366581,-3.9776835,-22.06801215
3828000000,85.35437004,-4.4697475,-22.21205446
3829000000,85.18513525,-4.5362759,-22.35599721
3830000000,85.01596132,-4.6877475,-22.49999095
3831000000,84.84684815,-4.8351192,-22.64396284
3832000000,84.67779564,-5.0878482,-22.78786187
3833000000,84.50880366,-5.341332,-22.93176576
3834000000,84.33987211,-5.7552156,-23.07562351
3835000000,84.17100089,-5.7556348,-23.21944969
3836000000,84.00218989,-6.0903354,-23.36325401
3837000000,83.83343899,-6.0632224,-23.50703404
3838000000,83.66474809,-6.3130302,-23.65076308
3839000000,83.49611708,-6.7244139,-23.79448969
3840000000,83.32754585,-6.817678,-23.93817501
3841000000,83.15903431,-6.9132519,-24.08187976
3842000000,82.99058233,-7.2583389,-24.22548494
3843000000,82.82218982,-7.2706108,-24.36913627
3844000000,82.65385667,-7.5610228,-24.51270017
3845000000,82.48558277,-8.018465,-24.65628835
3846000000,82.31736802,-7.973526,-24.79976725
3847000000,82.14921231,-8.4141569,-24.94329229
3848000000,81.98111553,-8.2603407,-25.08677848
3849000000,81.81307759,-8.6143141,-25.23025009
3850000000,81.64509837,-9.0360098,-25.37370713
3851000000,81.47717778,-9.0654469,-25.51706704
3852000000,81.3093157,-9.1945133,-25.6604828
3853000000,81.14151204,-9.2853127,-25.80377227
3854000000,80.97376668,-9.6910095,-25.94714189
3855000000,80.80607954,-9.6929913,-26.09041194
3856000000,80.63845049,-10.009741,-26.23368199
3857000000,80.47087945,-10.286832,-26.37691318
3858000000,80.3033663,-10.408734,-26.52012251
3859000000,80.13591095,-10.78339,-26.66329542
3860000000,79.96851329,-10.79822,-26.80651447
3861000000,79.80117322,-10.908906,-26.94963395
3862000000,79.63389064,-11.145438,-27.09275829
3863000000,79.46666545,-11.487547,-27.2358292
3864000000,79.29949754,-11.583599,-27.37889282
3865000000,79.13238682,-11.587156,-27.52190059
3866000000,78.96533318,-11.821861,-27.66494236
3867000000,78.79833653,-11.984328,-27.8079137
3868000000,78.63139676,-12.398062,-27.9508729
3869000000,78.46451377,-12.865677,-28.09381024
3870000000,78.29768746,-12.51387,-28.23671844
3871000000,78.13091774,-12.8783,-28.37961935
3872000000,77.9642045,-13.053405,-28.52244741
3873000000,77.79754764,-13.362293,-28.66530219
3874000000,77.63094707,-13.653939,-28.8080501
3875000000,77.46440269,-13.883094,-28.95087088
3876000000,77.29791439,-13.911708,-29.09358237
3877000000,77.13148209,-14.193495,-29.23629629
3878000000,76.96510567,-14.451262,-29.37901749
3879000000,76.79878505,-14.783704,-29.52167313
3880000000,76.63252013,-14.87222,-29.66432876
3881000000,76.4663108,-15.174435,-29.80694797
3882000000,76.30015698,-15.369705,-29.94959146
3883000000,76.13405856,-15.538021,-30.09211352
3884000000,75.96801545,-15.581186,-30.23469388
3885000000,75.80202755,-15.625214,-30.37718437
3886000000,75.63609476,-15.872154,-30.51970644
3887000000,75.470217,-16.073517,-30.66216779
3888000000,75.30439415,-16.240997,-30.80459757
3889000000,75.13862614,-16.590403,-30.9470225
3890000000,74.97291286,-16.606665,-31.08944014
3891000000,74.80725421,-16.797289,-31.23178493
3892000000,74.64165011,-17.260765,-31.374137
3893000000,74.47610046,-17.255545,-31.51646721
3894000000,74.31060516,-17.414825,-31.65875371
3895000000,74.14516412,-17.584106,-31.80100621
3896000000,73.97977724,-17.715168,-31.94328786
3897000000,73.81444443,-17.869177,-32.08548693
3898000000,73.6491656,-18.291332,-32.22770058
3899000000,73.48394066,-18.227196,-32.36990451
3900000000,73.31876951,-18.199806,-32.51201858
3901000000,73.15365205,-18.719933,-32.65416423
3902000000,72.9885882,-18.777981,-32.79624188
3903000000,72.82357786,-19.290106,-32.93830981
3904000000,72.65862094,-19.295494,-33.08035832
3905000000,72.49371736,-19.727747,-33.22238497
3906000000,72.328867,-19.615826,-33.36436791
3907000000,72.1640698,-20.106525,-33.50636784
3908000000,71.99932564,-19.985611,-33.6483265
3909000000,71.83463445,-20.126862,-33.79024386
3910000000,71.66999613,-20.405939,-33.93211752
3911000000,71.50541059,-20.76503,-34.0740446
3912000000,71.34087774,-20.671818,-34.21585997
3913000000,71.17639749,-20.899153,-34.35769962
3914000000,71.01196975,-21.130674,-34.49949314
3915000000,70.84759442,-21.334991,-34.64127208
3916000000,70.68327143,-21.44949,-34.78307045
3917000000,70.51900068,-21.5501,-34.92476439
3918000000,70.35478207,-21.792629,-35.06651905
3919000000,70.19061553,-22.012716,-35.20814257
3920000000,70.02650096,-22.012127,-35.34981708
3921000000,69.86243828,-22.149399,-35.49146003
3922000000,69.69842739,-22.689837,-35.63310783
3923000000,69.53446821,-22.864681,-35.77468278
3924000000,69.37056065,-22.715687,-35.91624315
3925000000,69.20670461,-23.106287,-36.05778896
3926000000,69.04290002,-23.34409,-36.19931048
3927000000,68.87914679,-23.355343,-36.34078585
3928000000,68.71544483,-23.730656,-36.48226366
3929000000,68.55179404,-23.898619,-36.62373661
3930000000,68.38819436,-23.918777,-36.76514642
3931000000,68.22464568,-24.216745,-36.9065368
3932000000,68.06114792,-24.340763,-37.04791261
3933000000,67.89770099,-24.726795,-37.18927384
3934000000,67.73430482,-25.010168,-37.33058651
3935000000,67.57095931,-25.060219,-37.47192346
3936000000,67.40766438,-25.190109,-37.61321427
3937000000,67.24441994,-25.417969,-37.75444194
3938000000,67.0812259,-25.542969,-37.89569633
3939000000,66.91808219,-25.755156,-38.03689971
3940000000,66.75498872,-26.181961,-38.17809338
3941000000,66.59194539,-26.185171,-38.31925548
3942000000,66.42895214,-26.330257,-38.4603933
3943000000,66.26600887,-26.60475,-38.60153111
3944000000,66.10311549,-26.801952,-38.74258879
3945000000,65.94027194,-26.94058,-38.88365617
3946000000,65.77747811,-26.938166,-39.02469928
3947000000,65.61473394,-27.169739,-39.16572538
3948000000,65.45203933,-27.339991,-39.30679034
3949000000,65.2893942,-27.535805,-39.44776787
3950000000,65.12679847,-27.832329,-39.58872841
3951000000,64.96425205,-28.030748,-39.7296258
3952000000,64.80175487,-28.062904,-39.87056447
3953000000,64.63930684,-28.146109,-40.01143515
3954000000,64.47690788,-28.26656,-40.15234955
3955000000,64.31455791,-28.292179,-40.29314008
3956000000,64.15225684,-28.62232,-40.4339719
3957000000,63.9900046,-29.172009,-40.57476244
3958000000,63.8278011,-29.266397,-40.71552627
3959000000,63.66564626,-29.23667,-40.85628038
3960000000,63.50354,-29.273146,-40.99703206
3961000000,63.34148224,-29.404938,-41.13773517
3962000000,63.17947289,-29.739405,-41.27843828
3963000000,63.01751189,-30.063173,-41.41910254
3964000000,62.85559915,-30.221788,-41.55972793
3965000000,62.69373458,-30.277037,-41.7003679
3966000000,62.53191811,-30.440842,-41.84094959
3967000000,62.37014966,-30.620144,-41.9815507
3968000000,62.20842914,-31.081551,-42.1220741
3969000000,62.04675649,-31.053904,-42.26261693
3970000000,61.88513162,-31.346006,-42.40309662
3971000000,61.72355444,-31.460388,-42.54361031
3972000000,61.56202489,-31.571505,-42.68402686
3973000000,61.40054289,-31.616781,-42.82449197
3974000000,61.23910835,-31.944912,-42.96490366
3975000000,61.07772119,-32.032955,-43.10530564
3976000000,60.91638135,-32.170071,-43.24565904
3977000000,60.75508874,-32.307838,-43.38604645
3978000000,60.59384328,-32.585022,-43.52635614
3979000000,60.43264489,-32.373421,-43.66667555
3980000000,60.2714935,-32.833412,-43.80693667
3981000000,60.11038904,-33.295368,-43.9472075
3982000000,59.94933142,-33.293301,-44.0874832
3983000000,59.78832057,-33.512577,-44.22766175
3984000000,59.6273564,-33.72105,-44.36786459
3985000000,59.46643886,-33.69183,-44.50806257
