Freq(Hz),S11_Phase_90deg,S11_Phase_180deg,S11_Phase_thru,S11_Phase_thru_with_coupling,,
3543000000,-129.93953,-801.88605,-209.53015,266.53653,,
3544000000,-130.41965,-801.69379,-209.80109,266.51608,,
3545000000,-130.15627,-801.65875,-208.89066,266.13745,,
3546000000,-130.81064,-802.25043,-209.90071,266.10779,,
3547000000,-131.19481,-802.18933,-209.48102,265.77283,,
3548000000,-131.09007,-802.36969,-209.07803,266.2702,,
3549000000,-131.55336,-802.35889,-209.66699,266.28799,,
3550000000,-131.95607,-802.5036,-209.51207,266.22101,,
3551000000,-131.82022,-802.44177,-209.42369,266.78772,,
3552000000,-131.63068,-802.34546,-209.05922,266.32355,,
3553000000,-132.46436,-802.7887,-209.46835,266.41486,,
3554000000,-132.32272,-802.73578,-209.42839,266.08005,,
3555000000,-132.12399,-802.77454,-208.75584,266.13611,,
3556000000,-132.75412,-803.10547,-209.06682,266.2406,,
3557000000,-132.82881,-803.09882,-209.16991,266.49503,,
3558000000,-132.8959,-803.04523,-208.53033,266.11383,,
3559000000,-133.58054,-803.23602,-209.33058,266.26953,,
3560000000,-133.59784,-803.02484,-209.51126,266.58383,,
3561000000,-134.14165,-803.4715,-209.56427,266.50766,,
3562000000,-134.26102,-803.47797,-208.96153,266.31424,,
3563000000,-134.0773,-803.46216,-208.94154,266.27408,,
3564000000,-134.32289,-803.61066,-208.9525,266.51672,,
3565000000,-134.90373,-803.91461,-208.72646,266.3707,,
3566000000,-134.62711,-804.01575,-208.77003,266.58969,,
3567000000,-135.54883,-803.92908,-208.85631,265.9024,,
3568000000,-135.13173,-804.06592,-208.09839,266.54858,,
3569000000,-135.57373,-804.37177,-209.24458,265.73254,,
3570000000,-135.69386,-804.16058,-208.98856,266.69348,,
3571000000,-136.12154,-804.32391,-208.48146,266.24539,,
3572000000,-136.16194,-804.98102,-208.10542,266.01138,,
3573000000,-136.33676,-804.5531,-208.7576,266.1918,,
3574000000,-136.19966,-804.78534,-208.30388,266.17014,,
3575000000,-137.22192,-805.36499,-208.51643,266.09784,,
3576000000,-136.44896,-805.06525,-207.92912,266.47748,,
3577000000,-137.19441,-805.26086,-208.65591,266.39352,,
3578000000,-137.72517,-805.57434,-208.78395,266.28754,,
3579000000,-137.39799,-805.48047,-207.74689,265.90808,,
3580000000,-138.43272,-805.74811,-208.5914,266.32019,,
3581000000,-137.61607,-805.77942,-208.04591,266.21216,,
3582000000,-137.83571,-806.49133,-208.08702,266.13083,,
3583000000,-138.32388,-806.61926,-207.98174,266.27719,,
3584000000,-138.59825,-806.61951,-207.69025,265.8429,,
3585000000,-138.91263,-806.84839,-207.68382,265.88531,,
3586000000,-138.79933,-806.85449,-207.2693,266.14435,,
3587000000,-138.59837,-806.93536,-206.64455,265.63251,,
3588000000,-139.63455,-807.3551,-207.38049,265.9809,,
3589000000,-139.49162,-807.63007,-207.38298,265.79071,,
3590000000,-139.77097,-807.69421,-207.69675,266.27368,,
3591000000,-140.09674,-807.60516,-207.0965,265.53531,,
3592000000,-140.03291,-808.0437,-207.01367,265.68011,,
3593000000,-140.41879,-808.04175,-207.39922,265.56912,,
3594000000,-141.25198,-808.53796,-207.2308,266.01697,,
3595000000,-140.72122,-808.396,-207.13968,265.69312,,
3596000000,-140.69487,-808.74597,-206.53671,265.94144,,
3597000000,-141.36214,-809.17163,-206.74503,265.5665,,
3598000000,-141.56552,-809.4256,-206.97629,265.83307,,
3599000000,-141.36678,-809.10614,-206.41316,265.5437,,
3600000000,-141.62401,-809.67603,-206.62453,265.79996,,
3601000000,-142.67061,-809.92822,-207.09552,264.80725,,
3602000000,-142.92401,-810.15436,-206.83994,265.25513,,
3603000000,-142.62148,-810.26837,-206.28085,264.94708,,
3604000000,-142.85074,-810.31024,-206.14418,265.2858,,
3605000000,-143.06105,-810.67255,-205.6299,265.23123,,
3606000000,-143.42331,-810.60559,-206.17836,265.31812,,
3607000000,-143.14063,-810.84302,-205.47557,264.97321,,
3608000000,-143.52386,-811.08691,-205.661,265.35474,,
3609000000,-143.74602,-811.21759,-205.07599,265.55991,,
3610000000,-144.30286,-811.57672,-205.60921,265.13651,,
3611000000,-144.36128,-811.84119,-205.61377,264.81836,,
3612000000,-144.99664,-812.06482,-205.05515,265.04904,,
3613000000,-144.88383,-812.03674,-205.80225,265.32257,,
3614000000,-145.23154,-812.44757,-204.99185,265.21011,,
3615000000,-145.35216,-812.61865,-205.0872,264.97687,,
3616000000,-145.50557,-812.69025,-204.33157,264.81238,,
3617000000,-146.34309,-813.11395,-205.03915,264.39926,,
3618000000,-145.81694,-813.03015,-204.17361,265.18015,,
3619000000,-146.39078,-813.3465,-204.59729,264.69193,,
3620000000,-146.74828,-813.4165,-204.30627,264.9895,,
3621000000,-146.98607,-813.73145,-203.9776,264.46942,,
3622000000,-146.79327,-813.96417,-204.11569,264.40933,,
3623000000,-147.76819,-814.22766,-204.66888,264.80078,,
3624000000,-147.31622,-814.31848,-203.66676,264.27658,,
3625000000,-148.43924,-814.63867,-203.95474,264.59857,,
3626000000,-148.27664,-814.7384,-204.265,264.8392,,
3627000000,-148.48222,-814.96722,-203.15501,264.19238,,
3628000000,-148.0369,-815.1076,-202.9774,264.37985,,
3629000000,-149.18764,-815.28571,-202.67203,264.43872,,
3630000000,-148.41127,-815.29846,-202.88631,263.97128,,
3631000000,-149.13618,-815.85809,-202.71103,264.09891,,
3632000000,-149.20627,-815.8786,-202.35318,263.8931,,
3633000000,-149.89391,-816.24414,-202.85918,264.06519,,
3634000000,-149.92908,-816.27551,-202.60384,264.07153,,
3635000000,-150.22365,-816.40674,-202.87599,264.1911,,
3636000000,-150.28856,-816.5957,-202.09546,263.92722,,
3637000000,-150.54099,-816.45325,-201.92587,264.27991,,
3638000000,-150.93768,-816.95459,-202.12408,263.84247,,
3639000000,-151.21466,-817.11255,-202.50836,263.61819,,
3640000000,-151.1414,-817.59375,-201.44589,263.66327,,
3641000000,-151.38156,-817.57825,-201.85381,263.74255,,
3642000000,-151.61769,-817.78333,-201.6189,263.5441,,
3643000000,-151.48706,-817.59106,-201.03883,263.32681,,
3644000000,-152.44142,-818.11566,-201.15964,263.79599,,
3645000000,-152.56477,-818.23743,-200.87526,263.18942,,
3646000000,-152.97023,-818.41833,-200.99699,263.51279,,
3647000000,-152.90689,-818.76746,-200.20599,263.52209,,
3648000000,-153.1396,-818.93036,-199.76263,263.58633,,
3649000000,-153.35757,-819.09393,-199.99818,263.26843,,
3650000000,-153.73506,-819.2337,-199.7018,263.45618,,
3651000000,-153.7607,-819.45203,-200.01816,262.73578,,
3652000000,-154.5349,-819.5614,-199.93126,263.4549,,
3653000000,-154.48022,-819.8877,-199.30217,263.41324,,
3654000000,-154.75055,-820.26343,-199.58684,262.85019,,
3655000000,-155.373,-820.52899,-199.22928,262.90173,,
3656000000,-155.1534,-820.4751,-198.89874,263.16379,,
3657000000,-155.72757,-820.81281,-198.33331,263.00958,,
3658000000,-155.95503,-820.65454,-198.47859,262.96497,,
3659000000,-156.50211,-821.14526,-198.85887,262.8107,,
3660000000,-156.40175,-821.14337,-198.38478,262.72775,,
3661000000,-156.36595,-821.38348,-197.5761,262.78632,,
3662000000,-157.11859,-821.92462,-198.25998,262.40201,,
3663000000,-156.64804,-821.68494,-197.23723,262.44296,,
3664000000,-157.28035,-822.00238,-197.42438,262.20151,,
3665000000,-157.38147,-822.31641,-197.03964,262.03702,,
3666000000,-158.0274,-822.28693,-197.14662,262.55716,,
3667000000,-158.25253,-822.44257,-196.66148,262.15659,,
3668000000,-158.84566,-822.81494,-197.0482,262.23401,,
3669000000,-158.51939,-822.77924,-196.43173,262.47586,,
3670000000,-158.92758,-823.19946,-196.52309,261.81696,,
3671000000,-159.18118,-823.58832,-196.27885,261.77814,,
3672000000,-159.28746,-823.5965,-195.86676,261.71475,,
3673000000,-159.40489,-823.50055,-195.55574,261.5079,,
3674000000,-159.3837,-823.57343,-195.63687,261.8342,,
3675000000,-159.78073,-823.9563,-195.04291,261.55829,,
3676000000,-159.83958,-823.97906,-194.98528,261.35425,,
3677000000,-160.93912,-824.47949,-195.25932,261.59698,,
3678000000,-161.033,-824.54364,-195.37671,261.54184,,
3679000000,-161.70024,-825.38367,-194.33076,261.00034,,
3680000000,-161.31117,-825.02094,-194.59033,261.48264,,
3681000000,-161.48863,-825.28021,-194.34447,260.95966,,
3682000000,-161.24443,-825.36682,-193.99004,261.53204,,
3683000000,-161.88423,-825.56793,-193.60175,260.89337,,
3684000000,-162.08142,-825.89722,-193.67812,261.17276,,
3685000000,-163.05423,-825.96802,-193.48347,260.99686,,
3686000000,-163.0537,-826.30371,-193.59198,260.67331,,
3687000000,-163.33409,-826.58044,-193.42123,260.59537,,
3688000000,-163.18184,-826.35406,-193.07449,260.93146,,
3689000000,-163.93756,-826.67133,-193.67497,260.95703,,
3690000000,-164.14394,-827.08264,-192.62637,260.47086,,
3691000000,-164.3596,-827.40472,-192.3423,260.51224,,
3692000000,-164.50276,-827.29913,-192.26126,260.51147,,
3693000000,-165.20085,-827.72522,-192.09456,260.21457,,
3694000000,-164.82469,-827.57043,-191.56029,260.43869,,
3695000000,-165.36911,-827.94659,-191.52611,260.60046,,
3696000000,-165.75035,-827.94025,-191.79266,260.62296,,
3697000000,-165.53587,-827.96832,-191.55199,260.56824,,
3698000000,-166.27364,-828.46313,-191.0201,260.26746,,
3699000000,-166.254,-828.27216,-191.24698,260.16644,,
3700000000,-166.43884,-828.63647,-190.31244,259.96262,,
3701000000,-167.03798,-829.05042,-190.17,259.48083,,
3702000000,-166.96767,-829.07813,-190.3197,259.46082,,
3703000000,-167.96683,-829.50024,-189.96086,259.81686,,
3704000000,-167.72734,-829.49408,-189.41782,259.47586,,
3705000000,-168.16292,-829.80164,-189.88797,259.27701,,
3706000000,-168.27974,-829.6319,-188.93745,259.15695,,
3707000000,-168.4669,-830.1908,-188.96471,259.17401,,
3708000000,-168.90392,-830.31812,-189.15947,259.10452,,
3709000000,-169.28169,-830.62823,-188.44072,259.06421,,
3710000000,-169.77805,-830.77557,-188.80801,259.29459,,
3711000000,-169.88361,-831.01318,-188.91988,259.16232,,
3712000000,-170.05394,-831.03802,-188.24055,258.86307,,
3713000000,-169.98198,-831.1488,-187.8421,258.5755,,
3714000000,-169.90068,-831.40863,-187.64023,258.58105,,
3715000000,-170.7709,-831.64063,-187.24411,258.64624,,
3716000000,-171.03757,-831.85187,-187.60118,258.45023,,
3717000000,-170.98862,-831.9353,-187.33223,258.14005,,
3718000000,-171.6268,-832.13251,-187.06743,258.22733,,
3719000000,-171.95782,-832.53864,-187.13275,258.08011,,
3720000000,-172.53853,-832.69189,-186.82033,258.05286,,
3721000000,-172.48958,-832.95013,-186.87782,257.77457,,
3722000000,-172.27507,-832.88715,-186.64754,258.21597,,
3723000000,-173.27957,-833.35333,-186.22546,257.49881,,
3724000000,-173.40205,-833.41632,-186.06737,257.33838,,
3725000000,-173.77452,-833.85571,-186.00623,257.3324,,
3726000000,-173.42845,-833.5321,-185.74095,257.57297,,
3727000000,-173.89522,-833.98505,-185.67023,257.43527,,
3728000000,-174.35764,-833.93317,-185.38101,257.49423,,
3729000000,-174.85907,-834.117,-185.68353,257.31622,,
3730000000,-174.93207,-834.34033,-185.10979,257.25018,,
3731000000,-175.33061,-834.80341,-184.49319,256.55463,,
3732000000,-175.83513,-835.0379,-184.7767,256.76874,,
3733000000,-176.16882,-835.22125,-184.51517,256.68491,,
3734000000,-175.93344,-835.04565,-184.32527,256.63376,,
3735000000,-176.16423,-835.31824,-184.19347,256.72665,,
3736000000,-176.76831,-835.77765,-184.1268,256.26404,,
3737000000,-176.53351,-835.66455,-183.90369,256.59845,,
3738000000,-177.76746,-836.28027,-183.39001,256.42786,,
3739000000,-177.97745,-836.38263,-183.32504,256.20398,,
3740000000,-178.43138,-836.43091,-183.07042,256.14182,,
3741000000,-177.92506,-836.36377,-183.14204,256.44171,,
3742000000,-179.42462,-837.05267,-182.79163,255.59431,,
3743000000,-178.65457,-836.91296,-182.60471,255.73029,,
3744000000,-179.15202,-837.37073,-182.06058,255.91187,,
3745000000,-179.48204,-837.33685,-182.34808,255.57458,,
3746000000,-179.31946,-837.44598,-181.90469,255.67432,,
3747000000,-180.2106,-837.74103,-182.45915,255.67159,,
3748000000,-180.60054,-837.90259,-182.03322,255.66313,,
3749000000,-180.51579,-837.97174,-182.16835,255.46539,,
3750000000,-181.11142,-838.28967,-182.09039,255.42154,,
3751000000,-181.59521,-838.7182,-181.95871,255.35138,,
3752000000,-181.28273,-838.66797,-181.36757,255.53622,,
3753000000,-181.74815,-838.80878,-181.87407,255.44691,,
3754000000,-182.71672,-839.34943,-181.1996,255.14812,,
3755000000,-182.78741,-839.40814,-181.71706,255.27548,,
3756000000,-183.14307,-839.71954,-181.20023,255.03473,,
3757000000,-183.35928,-839.67676,-180.86281,255.21756,,
3758000000,-183.6207,-840.07471,-180.9839,255.26041,,
3759000000,-183.75418,-840.08124,-180.89561,254.92848,,
3760000000,-184.30307,-840.47119,-180.76913,255.12369,,
3761000000,-184.82877,-840.4176,-180.2572,255.20131,,
3762000000,-184.3568,-840.63409,-180.12793,255.07251,,
3763000000,-185.09756,-840.74139,-180.34544,255.01022,,
3764000000,-184.81473,-841.01563,-179.74997,255.05331,,
3765000000,-185.3073,-841.06604,-180.19127,254.83873,,
3766000000,-186.05223,-841.49872,-179.68025,254.82237,,
3767000000,-186.27411,-841.73621,-179.99405,254.75809,,
3768000000,-187.01074,-842.04974,-179.56233,254.66768,,
3769000000,-186.98795,-842.11646,-179.7448,254.60112,,
3770000000,-187.61842,-842.23468,-179.52133,254.80089,,
3771000000,-187.71602,-842.34381,-179.24219,254.60675,,
3772000000,-188.09877,-842.64362,-179.14552,254.54233,,
3773000000,-188.47948,-843.00482,-179.53352,254.50154,,
3774000000,-188.59648,-842.81952,-178.91751,254.72188,,
3775000000,-188.74527,-843.17755,-178.6458,254.54564,,
3776000000,-188.94649,-843.25311,-178.82974,254.48738,,
3777000000,-190.21594,-843.54102,-178.61121,254.47903,,
3778000000,-189.71373,-843.72736,-178.73141,254.50911,,
3779000000,-190.22397,-844.05438,-178.92104,254.6194,,
3780000000,-190.86034,-844.50195,-178.38731,254.22252,,
3781000000,-190.77068,-844.37488,-178.52727,254.35089,,
3782000000,-191.18552,-844.60876,-178.72206,254.18655,,
3783000000,-191.25633,-844.77643,-178.4175,254.35019,,
3784000000,-191.74028,-844.74304,-178.55893,254.43704,,
3785000000,-191.94896,-844.95428,-177.93529,253.94841,,
3786000000,-192.84181,-845.29266,-178.45729,253.78906,,
3787000000,-193.12601,-845.466,-177.60318,253.75429,,
3788000000,-193.51881,-845.81445,-178.00429,253.77328,,
3789000000,-194.02965,-846.25244,-177.60739,253.14908,,
3790000000,-193.96881,-846.21313,-177.59572,253.64563,,
3791000000,-193.93408,-846.1181,-177.65073,253.5675,,
3792000000,-194.17555,-846.19098,-177.5999,253.87225,,
3793000000,-194.78496,-846.6134,-177.30457,253.30164,,
3794000000,-195.28862,-846.80762,-178.02136,253.508,,
3795000000,-195.64754,-847.2558,-177.67618,253.34232,,
3796000000,-196.50095,-847.36505,-177.39105,252.90428,,
3797000000,-196.93112,-847.68347,-178.09309,252.95975,,
3798000000,-196.54471,-847.71198,-177.03961,252.9924,,
3799000000,-197.01549,-847.89966,-177.08379,252.74968,,
3800000000,-197.38875,-848.0415,-177.46181,253.05891,,
3801000000,-197.03329,-848.01721,-177.4041,252.92667,,
3802000000,-197.81316,-848.53119,-177.38304,252.90213,,
3803000000,-198.44528,-848.43335,-177.31288,252.97078,,
3804000000,-198.14352,-848.63184,-177.51646,252.84801,,
3805000000,-198.58882,-848.82977,-176.81589,252.61409,,
3806000000,-199.41162,-849.17407,-177.45773,252.69365,,
3807000000,-199.994,-849.62158,-177.25182,252.38896,,
3808000000,-199.96503,-849.45612,-176.76561,252.42822,,
3809000000,-200.58836,-849.95087,-176.63647,252.27364,,
3810000000,-200.86969,-849.91541,-177.15125,252.32727,,
3811000000,-201.19255,-850.4386,-176.9008,252.03139,,
3812000000,-201.5097,-850.34491,-176.7812,252.10013,,
3813000000,-201.58372,-850.51508,-176.80867,252.26047,,
3814000000,-202.37804,-851.04565,-176.67796,251.86066,,
3815000000,-203.07834,-850.89783,-177.0433,251.80905,,
3816000000,-203.62918,-851.26624,-176.93382,251.7746,,
3817000000,-203.2262,-851.23376,-176.87636,251.96683,,
3818000000,-203.98207,-851.64075,-177.48923,251.77888,,
3819000000,-204.10422,-851.70618,-177.17632,251.45052,,
3820000000,-204.3822,-851.93842,-176.66602,251.61057,,
3821000000,-205.78075,-852.29669,-177.49748,251.65422,,
3822000000,-205.42278,-852.67627,-176.68285,251.22018,,
3823000000,-205.595,-852.29858,-176.87589,251.62794,,
3824000000,-206.42523,-852.85956,-176.92149,251.23439,,
3825000000,-206.68269,-852.94861,-177.03796,251.23518,,
3826000000,-207.46727,-853.30579,-177.25114,251.16928,,
3827000000,-207.77805,-853.51245,-177.35991,250.92627,,
3828000000,-207.89026,-853.4184,-176.85164,251.04192,,
3829000000,-208.2903,-853.74005,-176.63484,250.88515,,
3830000000,-207.94337,-853.84766,-177.16003,250.97818,,
3831000000,-208.81236,-854.2536,-177.00525,250.71254,,
3832000000,-208.69246,-854.19739,-176.86201,250.61076,,
3833000000,-210.10017,-854.57043,-177.36368,250.54265,,
3834000000,-209.944,-854.72693,-177.18768,250.51068,,
3835000000,-210.15944,-854.76807,-177.65025,250.4409,,
3836000000,-210.62746,-855.16272,-177.39407,250.28537,,
3837000000,-211.04015,-855.35419,-177.49269,250.29028,,
3838000000,-212.07191,-855.6181,-177.5051,250.17082,,
3839000000,-211.912,-855.94824,-177.66518,250.02594,,
3840000000,-212.08102,-855.91589,-177.75322,249.94435,,
3841000000,-212.45688,-855.90216,-177.2644,250.22261,,
3842000000,-212.7562,-856.28943,-178.12041,249.85487,,
3843000000,-213.57617,-856.58319,-177.81914,249.69617,,
3844000000,-213.89064,-856.84705,-177.7205,249.65143,,
3845000000,-214.26134,-856.90845,-177.85223,249.73006,,
3846000000,-214.79707,-857.41333,-177.78999,249.33174,,
3847000000,-214.98648,-857.18597,-177.99936,249.55391,,
3848000000,-215.53728,-857.49127,-177.85071,249.61009,,
3849000000,-216.05951,-857.74927,-178.0878,249.26476,,
3850000000,-215.88963,-857.86395,-177.67973,249.39561,,
3851000000,-216.82678,-858.2525,-178.06873,249.15987,,
3852000000,-217.01605,-858.27509,-177.99471,249.14273,,
3853000000,-217.18958,-858.38147,-177.98076,249.22816,,
3854000000,-218.00594,-858.78369,-178.37889,248.96742,,
3855000000,-217.86148,-858.63654,-178.40063,248.94603,,
3856000000,-218.34233,-859.10364,-178.16739,248.70061,,
3857000000,-218.95665,-859.44971,-178.26633,248.57834,,
3858000000,-218.95705,-859.31537,-178.16122,249.01381,,
3859000000,-219.26389,-859.5719,-178.33324,248.78464,,
3860000000,-219.75682,-859.61591,-178.10165,248.88504,,
3861000000,-220.60017,-860.13348,-177.7213,248.34138,,
3862000000,-220.46172,-860.04779,-178.28749,248.70593,,
3863000000,-221.00703,-860.45569,-177.86658,248.53078,,
3864000000,-222.13571,-860.80603,-178.57286,248.21025,,
3865000000,-222.33475,-860.97198,-178.4498,248.21896,,
3866000000,-222.50581,-860.7832,-178.39139,248.32423,,
3867000000,-222.96025,-861.133,-178.41829,248.32521,,
3868000000,-222.97719,-861.27362,-178.54903,248.11534,,
3869000000,-222.90256,-861.23865,-178.68411,248.3259,,
3870000000,-224.25014,-861.74194,-178.91911,247.96686,,
3871000000,-224.94789,-861.6366,-178.8623,248.26614,,
3872000000,-225.4158,-862.46283,-178.48732,247.81825,,
3873000000,-225.56854,-862.47705,-178.61639,247.71988,,
3874000000,-226.11946,-862.61816,-178.73343,247.51073,,
3875000000,-225.97667,-862.60632,-179.03616,247.87871,,
3876000000,-226.77716,-862.9024,-178.91711,247.76503,,
3877000000,-227.18074,-863.32019,-178.97519,247.4407,,
3878000000,-227.61192,-863.45215,-179.34435,247.27052,,
3879000000,-228.38573,-863.48517,-179.6151,247.51176,,
3880000000,-228.33087,-863.77399,-179.4286,247.34085,,
3881000000,-229.09306,-864.12585,-179.44374,246.98705,,
3882000000,-229.52422,-864.30719,-179.76918,246.90784,,
3883000000,-230.60568,-864.34924,-179.75713,247.09027,,
3884000000,-230.77272,-864.61102,-179.89822,247.03636,,
3885000000,-230.52557,-864.54529,-179.69798,247.31555,,
3886000000,-231.54437,-865.05853,-179.99609,246.80377,,
3887000000,-231.90768,-865.2674,-179.77332,246.74515,,
3888000000,-232.09283,-865.49982,-179.98369,246.84206,,
