"Freq [GHz]","ang_deg(S(2,3)) [deg]","ang_deg(S(4,2)) [deg]","ang_deg(S(4,3)) [deg]"
2.53,18.2515579430562,-110.775760595347,69.5470759535105
2.531,19.0799961522841,-110.957444112404,69.3914458408331
2.532,19.8793440986383,-111.139129382427,69.2358158680639
2.533,20.650418354331,-111.320816477738,69.080185950954
2.534,21.3940439360042,-111.502505470653,68.9245560053335
2.535,22.1110487966265,-111.684196433485,68.7689259471113
2.536,22.8022590739826,-111.865889438545,68.6132956922756
2.537,23.468495030073,-112.047584558138,68.4576651568943
2.538,24.1105676163067,-112.22928186457,68.302034257115
2.539,24.729275601263,-112.410981430144,68.146402909166
2.54,25.3254032007093,-112.592683327164,67.990771029355
2.541,25.8997181530686,-112.774387627933,67.8351385340714
2.542,26.4529701875501,-112.956094404756,67.679505339785
2.543,26.9858898362619,-113.137803729936,67.5238713630469
2.544,27.4991875459033,-113.319515675782,67.3682365204899
2.545,27.9935530487501,-113.501230314603,67.2126007288282
2.546,28.4696549567024,-113.682947718713,67.0569639048585
2.547,28.9281405459496,-113.864667960428,66.9013259654596
2.548,29.3696357033996,-114.046391112071,66.7456868275925
2.549,29.7947450093121,-114.228117245968,66.5900464083015
2.55,30.2040519336336,-114.409846434452,66.4344046247138
2.551,30.5981191262829,-114.591578749864,66.2787613940398
2.552,30.9774887841556,-114.773314264549,66.1231166335737
2.553,31.342683079851,-114.955053050863,65.9674702606934
2.554,31.6942046391593,-115.136795181169,65.8118221928607
2.555,32.0325370561145,-115.318540727838,65.6561723476224
2.556,32.3581454360356,-115.500289763255,65.5005206426089
2.557,32.6714769583516,-115.682042359812,65.3448669955364
2.558,32.9729614522628,-115.863798589912,65.1892113242055
2.559,33.2630119793632,-116.045558525973,65.0335535465025
2.56,33.5420254182817,-116.227322240423,64.877893580399
2.561,33.8103830472443,-116.409089805704,64.7222313439528
2.562,34.0684511211531,-116.590861294272,64.5665667553073
2.563,34.3165814404008,-116.772636778597,64.4108997326928
2.564,34.5551119091787,-116.954416331165,64.2552301944253
2.565,34.784367081484,-117.136200024479,64.0995580589083
2.566,35.0046586934252,-117.317987931056,63.943883244632
2.567,35.2162861807673,-117.499780123431,63.7882056701739
2.568,35.4195371809324,-117.68157667416,63.6325252541991
2.569,35.6146880189171,-117.863377655813,63.4768419154603
2.57,35.8020041767907,-118.045183140983,63.321155572798
2.571,35.9817407466056,-118.226993202281,63.1654661451415
2.572,36.1541428666983,-118.40880791234,63.0097735515076
2.573,36.3194461414693,-118.590627343814,62.8540777110026
2.574,36.4778770448277,-118.772451569377,62.6983785428213
2.575,36.629653307572,-118.95428066173,62.5426759662475
2.576,36.7749842890265,-119.136114693594,62.3869699006547
2.577,36.9140713333176,-119.317953737716,62.2312602655056
2.578,37.0471081106971,-119.499797866867,62.075546980353
2.579,37.1742809443581,-119.681647153842,61.9198299648398
2.58,37.295769123206,-119.863501671467,61.7641091386985
2.581,37.4117452010596,-120.04536149259,61.6083844217529
2.582,37.522375282765,-120.22722669009,61.452655733917
2.583,37.6278192977066,-120.409097336871,61.2969229951959
2.584,37.7282312612074,-120.59097350587,61.141186125686
2.585,37.8237595242873,-120.772855270051,60.9854450455747
2.586,37.9145470122667,-120.95474270241,60.8296996751413
2.587,38.0007314526676,-121.136635875972,60.6739499347571
2.588,38.082445592878,-121.318534863798,60.5181957448847
2.589,38.159817408012,-121.500439738977,60.3624370260798
2.59,38.2329702993992,-121.682350574634,60.2066736989903
2.591,38.3020232841263,-121.864267443928,60.0509056843567
2.592,38.3670911760128,-122.046190420052,59.8951329030125
2.593,38.4282847584345,-122.228119576234,59.7393552758844
2.594,38.4857109493438,-122.410054985741,59.5835727239924
2.595,38.5394729588618,-122.591996721874,59.4277851684505
2.596,38.5896704397748,-122.773944857972,59.2719925304658
2.597,38.6363996312725,-122.955899467414,59.11619473134
2.598,38.6797534962405,-123.137860623617,58.9603916924689
2.599,38.719821852405,-123.319828400038,58.8045833353429
2.6,38.7566914976303,-123.501802870176,58.6487695815469
2.601,38.7904463296273,-123.683784107568,58.4929503527609
2.602,38.821167460353,-123.865772185797,58.3371255707599
2.603,38.8489333253404,-124.047767178486,58.1812951574148
2.604,38.8738197882049,-124.229769159304,58.0254590346911
2.605,38.89590024055,-124.411778201962,57.869617124651
2.606,38.9152456974935,-124.593794380217,57.7137693494525
2.607,38.9319248890209,-124.775817767873,57.5579156313497
2.608,38.9460043473601,-124.957848438779,57.4020558926935
2.609,38.9575484905672,-125.139886466833,57.2461900559311
2.61,38.9666197025023,-125.321931925978,57.090318043607
2.611,38.9732784093622,-125.50398489021,56.9344397783628
2.612,38.9775831529339,-125.686045433571,56.7785551829373
2.613,38.9795906607255,-125.868113630157,56.6226641801672
2.614,38.9793559131104,-126.050189554111,56.4667666929869
2.615,38.9769322076355,-126.232273279632,56.3108626444287
2.616,38.9723712206191,-126.41436488097,56.1549519576236
2.617,38.965723066164,-126.596464432427,55.9990345558008
2.618,38.957036352709,-126.778572008362,55.8431103622884
2.619,38.9463582372282,-126.960687683187,55.6871793005136
2.62,38.9337344771888,-127.142811531371,55.5312412940025
2.621,38.9192094803678,-127.324943627439,55.375296266381
2.622,38.9028263526309,-127.507084045975,55.2193441413745
2.623,38.8846269437569,-127.689232861619,55.0633848428084
2.624,38.8646518914061,-127.871390149072,54.9074182946083
2.625,38.8429406633085,-128.053555983092,54.7514444208001
2.626,38.8195315977595,-128.235730438501,54.5954631455102
2.627,38.7944619424919,-128.417913590181,54.4394743929665
2.628,38.7677678919994,-128.600105513076,54.2834780874974
2.629,38.7394846233846,-128.782306282193,54.1274741535327
2.63,38.7096463307905,-128.964515972603,53.9714625156041
2.631,38.6782862584808,-129.146734659442,53.815443098345
2.632,38.6454367326289,-129.328962417911,53.6594158264909
2.633,38.6111291918739,-129.511199323278,53.5033806248797
2.634,38.5753942166896,-129.693445450878,53.3473374184518
2.635,38.5382615576312,-129.875700876113,53.1912861322506
2.636,38.499760162494,-130.057965674455,53.0352266914225
2.637,38.4599182024402,-130.240239921445,52.8791590212172
2.638,38.4187630971372,-130.422523692695,52.7230830469882
2.639,38.3763215389444,-130.604817063887,52.5669986941926
2.64,38.3326195161956,-130.787120110778,52.410905888392
2.641,38.2876823356091,-130.969432909194,52.254804555252
2.642,38.2415346438679,-131.151755535038,52.098694620543
2.643,38.1942004484006,-131.334088064287,51.9425760101407
2.644,38.1457031373982,-131.516430572993,51.7864486500255
2.645,38.0960654990992,-131.698783137284,51.6303124662833
2.646,38.0453097403706,-131.881145833366,51.4741673851061
2.647,37.9934575046173,-132.063518737524,51.3180133327915
2.648,37.940529889045,-132.24590192612,51.1618502357439
2.649,37.8865474613039,-132.428295475598,51.0056780204738
2.65,37.8315302755387,-132.610699462481,50.8494966135985
2.651,37.7754978878675,-132.793113963375,50.6933059418431
2.652,37.7184693713146,-132.975539054967,50.5371059320395
2.653,37.6604633302166,-133.157974814028,50.3808965111276
2.654,37.6014979141279,-133.340421317415,50.2246776061551
2.655,37.541590831237,-133.522878642068,50.0684491442783
2.656,37.4807593613212,-133.705346865013,49.912211052762
2.657,37.4190203682542,-133.887826063365,49.7559632589799
2.658,37.3563903120832,-134.070316314325,49.5997056904148
2.659,37.2928852606961,-134.252817695183,49.4434382746593
2.66,37.2285209010878,-134.43533028332,49.2871609394156
2.661,37.1633125502513,-134.617854156207,49.1308736124962
2.662,37.0972751656977,-134.800389391405,48.9745762218241
2.663,37.0304233556265,-134.98293606657,48.8182686954327
2.664,36.9627713887554,-135.165494259448,48.6619509614674
2.665,36.8943332038249,-135.348064047884,48.5056229481841
2.666,36.8251224187893,-135.530645509813,48.3492845839508
2.667,36.7551523397059,-135.713238723271,48.1929357972481
2.668,36.6844359693333,-135.895843766387,48.0365765166683
2.669,36.6129860154487,-136.07846071739,47.880206670917
2.67,36.5408148988993,-136.261089654609,47.7238261888129
2.671,36.4679347613912,-136.44373065647,47.5674349992879
2.672,36.3943574730288,-136.626383801502,47.4110330313884
2.673,36.3200946396157,-136.809049168337,47.254620214274
2.674,36.245157609721,-136.991726835706,47.0981964772199
2.675,36.1695574815237,-137.174416882447,46.9417617496157
2.676,36.0933051094419,-137.357119387502,46.7853159609663
2.677,36.0164111105532,-137.539834429918,46.6288590408927
2.678,35.9388858708159,-137.722562088849,46.4723909191315
2.679,35.8607395510957,-137.905302443556,46.315911525536
2.68,35.7819820930096,-138.08805557341,46.1594207900766
2.681,35.702623224585,-138.270821557891,46.0029186428403
2.682,35.6226724657508,-138.453600476589,45.8464050140323
2.683,35.5421391336575,-138.636392409206,45.6898798339759
2.684,35.4610323478373,-138.819197435558,45.5333430331123
2.685,35.3793610352089,-139.002015635573,45.3767945420022
2.686,35.2971339349316,-139.184847089293,45.2202342913253
2.687,35.2143596031128,-139.367691876878,45.0636622118809
2.688,35.1310464173784,-139.550550078601,44.9070782345891
2.689,35.0472025813036,-139.733421774858,44.7504822904896
2.69,34.9628361287174,-139.916307046158,44.5938743107441
2.691,34.8779549278769,-140.099205973133,44.437254226635
2.692,34.7925666855217,-140.282118636536,44.2806219695674
2.693,34.7066789508088,-140.46504511724,44.1239774710682
2.694,34.6202991191352,-140.647985496242,43.9673206627875
2.695,34.5334344358484,-140.830939854662,43.8106514764984
2.696,34.4460919998516,-141.013908273746,43.6539698440986
2.697,34.3582787671047,-141.196890834865,43.497275697609
2.698,34.2700015540259,-141.379887619519,43.3405689691762
2.699,34.1812670407984,-141.562898709332,43.1838495910716
2.7,34.0920817745803,-141.745924186062,43.0271174956927
2.701,34.0024521726278,-141.928964131593,42.8703726155631
2.702,33.9123845253292,-142.112018627944,42.7136148833333
2.703,33.8218849991538,-142.295087757264,42.5568442317811
2.704,33.7309596395212,-142.478171601835,42.4000605938126
2.705,33.6396143735887,-142.661270244076,42.2432639024615
2.706,33.547855012964,-142.84438376654,42.0864540908913
2.707,33.4556872563415,-143.027512251917,41.9296310923946
2.708,33.3631166920699,-143.210655783035,41.7727948403941
2.709,33.2701488006468,-143.39381444286,41.6159452684433
2.71,33.1767889571472,-143.576988314499,41.4590823102269
2.711,33.0830424335865,-143.760177481201,41.3022058995613
2.712,32.9889144012208,-143.943382026356,41.1453159703956
2.713,32.894409932784,-144.126602033498,40.9884124568114
2.714,32.7995340046673,-144.309837586304,40.8314952930245
2.715,32.7042914990399,-144.493088768599,40.6745644133846
2.716,32.6086872059134,-144.676355664354,40.5176197523764
2.717,32.5127258251531,-144.859638357688,40.3606612446201
2.718,32.4164119684359,-145.042936932868,40.2036888248719
2.719,32.3197501611566,-145.226251474312,40.046702428025
2.72,32.2227448442881,-145.40958206659,39.8897019891101
2.721,32.1254003761862,-145.592928794425,39.7326874432956
2.722,32.0277210343574,-145.776291742691,39.5756587258894
2.723,31.9297110171737,-145.95967099642,39.4186157723382
2.724,31.8313744455472,-146.143066640799,39.2615585182295
2.725,31.7327153645619,-146.326478761171,39.1044868992913
2.726,31.6337377450626,-146.509907443039,38.9474008513935
2.727,31.5344454852057,-146.693352772066,38.7903003105481
2.728,31.43484241197,-146.876814834074,38.6331852129106
2.729,31.3349322826289,-147.060293715049,38.4760554947798
2.73,31.2347187861878,-147.243789501138,38.3189110925996
2.731,31.1342055447839,-147.427302278655,38.1617519429592
2.732,31.0333961150526,-147.610832134078,38.0045779825936
2.733,30.9322939894602,-147.794379154051,37.8473891483852
2.734,30.8309025976022,-147.97794342539,37.6901853773639
2.735,30.7292253074732,-148.161525035075,37.5329666067083
2.736,30.6272654267017,-148.34512407026,37.3757327737465
2.737,30.5250262037587,-148.528740618271,37.2184838159565
2.738,30.4225108291345,-148.712374766605,37.0612196709676
2.739,30.3197224364881,-148.896026602935,36.9039402765612
2.74,30.2166641037703,-149.079696215108,36.7466455706712
2.741,30.113338854317,-149.26338369115,36.5893354913856
2.742,30.009749657919,-149.447089119262,36.4320099769466
2.743,29.9058994318658,-149.630812587827,36.2746689657521
2.744,29.8017910419644,-149.814554185408,36.1173123963568
2.745,29.6974273035337,-149.998314000749,35.9599402074721
2.746,29.5928109823772,-150.182092122777,35.8025523379682
2.747,29.4879447957308,-150.365888640605,35.6451487268746
2.748,29.3828314131903,-150.54970364353,35.4877293133807
2.749,29.277473457617,-150.733537221038,35.3302940368377
2.75,29.1718735060213,-150.917389462801,35.1728428367587
2.751,29.0660340904273,-151.101260458683,35.01537565282
2.752,28.9599576987176,-151.285150298737,34.8578924248628
2.753,28.8536467754567,-151.469059073208,34.700393092893
2.754,28.7471037226989,-151.652986872537,34.5428775970832
2.755,28.6403309007749,-151.836933787358,34.3853458777737
2.756,28.5333306290629,-152.020899908503,34.227797875473
2.757,28.4261051867405,-152.204885326998,34.0702335308597
2.758,28.3186568135208,-152.388890134072,33.912652784783
2.759,28.2109877103723,-152.572914421151,33.755055578264
2.76,28.1031000402218,-152.756958279866,33.5974418524974
2.761,27.9949959286419,-152.941021802049,33.4398115488515
2.762,27.8866774645239,-153.125105079735,33.2821646088707
2.763,27.7781467007359,-153.309208205167,33.1245009742755
2.764,27.6694056547652,-153.493331270794,32.9668205869649
2.765,27.5604563093481,-153.677474369275,32.8091233890167
2.766,27.4513006130847,-153.861637593477,32.6514093226891
2.767,27.3419404810421,-154.045821036478,32.4936783304221
2.768,27.2323777953428,-154.23002479157,32.3359303548386
2.769,27.1226144057404,-154.414248952259,32.1781653387458
2.77,27.0126521301844,-154.598493612265,32.0203832251363
2.771,26.9024927553722,-154.782758865527,31.86258395719
2.772,26.7921380372877,-154.967044806201,31.7047674782747
2.773,26.6815897017324,-155.151351528662,31.5469337319483
2.774,26.5708494448402,-155.335679127507,31.3890826619594
2.775,26.4599189335847,-155.520027697556,31.2312142122492
2.776,26.3487998062759,-155.704397333852,31.0733283269532
2.777,26.237493673044,-155.888788131664,30.9154249504018
2.778,26.1260021163151,-156.073200186487,30.7575040271224
2.779,26.0143266912778,-156.257633594046,30.5995655018411
2.78,25.9024689263358,-156.442088450294,30.4416093194835
2.781,25.7904303235576,-156.626564851416,30.2836354251771
2.782,25.6782123591105,-156.81106289383,30.1256437642519
2.783,25.5658164836898,-156.995582674188,29.9676342822427
2.784,25.4532441229384,-157.180124289376,29.8096069248909
2.785,25.3404966778561,-157.36468783652,29.651561638145
2.786,25.2275755252032,-157.549273412983,29.4934983681635
2.787,25.1144820178935,-157.733881116368,29.3354170613158
2.788,25.0012174853806,-157.91851104452,29.1773176641844
2.789,24.8877832340368,-158.103163295526,29.0192001235663
2.79,24.7741805475229,-158.28783796772,28.8610643864745
2.791,24.6604106871519,-158.472535159681,28.7029104001405
2.792,24.5464748922453,-158.657254970234,28.5447381120156
2.793,24.4323743804809,-158.841997498454,28.3865474697724
2.794,24.3181103482361,-159.026762843669,28.2283384213075
2.795,24.2036839709219,-159.211551105457,28.0701109147428
2.796,24.0890964033123,-159.396362383649,27.9118648984271
2.797,23.9743487798662,-159.581196778333,27.7536003209393
2.798,23.859442215043,-159.766054389854,27.5953171310881
2.799,23.7443778036122,-159.950935318814,27.4370152779165
2.8,23.6291566209576,-160.135839666076,27.2786947107021
2.801,23.5137797233741,-160.320767532763,27.1203553789598
2.802,23.3982481483599,-160.505719020264,26.9619972324434
2.803,23.2825629149039,-160.69069423023,26.8036202211483
2.804,23.1667250237646,-160.87569326458,26.645224295313
2.805,23.050735457747,-161.060716225499,26.4868094054218
2.806,22.9345951819718,-161.245763215442,26.3283755022062
2.807,22.818305144141,-161.430834337137,26.169922536648
2.808,22.7018662747979,-161.615929693582,26.0114504599809
2.809,22.5852794875819,-161.801049388051,25.8529592236929
2.81,22.468545679478,-161.986193524092,25.6944487795287
2.811,22.3516657310636,-162.171362205532,25.5359190794918
